Date,RIFSPFF_N.WW,RIFSPBLP_N.WW,RIFSRP_F02_N.WW,trade_date
2020/2/26,1.58,4.75,2.25,20200226
2020/2/27,1.58,4.75,2.25,20200227
2020/2/28,1.58,4.75,2.25,20200228
2020/2/29,1.58,4.75,2.25,20200229
2020/3/1,1.58,4.75,2.25,20200301
2020/3/2,1.58,4.75,2.25,20200302
2020/3/3,1.58,4.75,2.25,20200303
2020/3/4,1.51,4.68,2.18,20200304
2020/3/5,1.51,4.68,2.18,20200305
2020/3/6,1.51,4.68,2.18,20200306
2020/3/7,1.51,4.68,2.18,20200307
2020/3/8,1.51,4.68,2.18,20200308
2020/3/9,1.51,4.68,2.18,20200309
2020/3/10,1.51,4.68,2.18,20200310
2020/3/11,1.09,4.25,1.75,20200311
2020/3/12,1.09,4.25,1.75,20200312
2020/3/13,1.09,4.25,1.75,20200313
2020/3/14,1.09,4.25,1.75,20200314
2020/3/15,1.09,4.25,1.75,20200315
2020/3/16,1.09,4.25,1.75,20200316
2020/3/17,1.09,4.25,1.75,20200317
2020/3/18,0.74,3.82,1.11,20200318
2020/3/19,0.74,3.82,1.11,20200319
2020/3/20,0.74,3.82,1.11,20200320
2020/3/21,0.74,3.82,1.11,20200321
2020/3/22,0.74,3.82,1.11,20200322
2020/3/23,0.74,3.82,1.11,20200323
2020/3/24,0.74,3.82,1.11,20200324
2020/3/25,0.15,3.25,0.25,20200325
2020/3/26,0.15,3.25,0.25,20200326
2020/3/27,0.15,3.25,0.25,20200327
2020/3/28,0.15,3.25,0.25,20200328
2020/3/29,0.15,3.25,0.25,20200329
2020/3/30,0.15,3.25,0.25,20200330
2020/3/31,0.15,3.25,0.25,20200331
2020/4/1,0.09,3.25,0.25,20200401
2020/4/2,0.09,3.25,0.25,20200402
2020/4/3,0.09,3.25,0.25,20200403
2020/4/4,0.09,3.25,0.25,20200404
2020/4/5,0.09,3.25,0.25,20200405
2020/4/6,0.09,3.25,0.25,20200406
2020/4/7,0.09,3.25,0.25,20200407
2020/4/8,0.05,3.25,0.25,20200408
2020/4/9,0.05,3.25,0.25,20200409
2020/4/10,0.05,3.25,0.25,20200410
2020/4/11,0.05,3.25,0.25,20200411
2020/4/12,0.05,3.25,0.25,20200412
2020/4/13,0.05,3.25,0.25,20200413
2020/4/14,0.05,3.25,0.25,20200414
2020/4/15,0.05,3.25,0.25,20200415
2020/4/16,0.05,3.25,0.25,20200416
2020/4/17,0.05,3.25,0.25,20200417
2020/4/18,0.05,3.25,0.25,20200418
2020/4/19,0.05,3.25,0.25,20200419
2020/4/20,0.05,3.25,0.25,20200420
2020/4/21,0.05,3.25,0.25,20200421
2020/4/22,0.05,3.25,0.25,20200422
2020/4/23,0.05,3.25,0.25,20200423
2020/4/24,0.05,3.25,0.25,20200424
2020/4/25,0.05,3.25,0.25,20200425
2020/4/26,0.05,3.25,0.25,20200426
2020/4/27,0.05,3.25,0.25,20200427
2020/4/28,0.05,3.25,0.25,20200428
2020/4/29,0.04,3.25,0.25,20200429
2020/4/30,0.04,3.25,0.25,20200430
2020/5/1,0.04,3.25,0.25,20200501
2020/5/2,0.04,3.25,0.25,20200502
2020/5/3,0.04,3.25,0.25,20200503
2020/5/4,0.04,3.25,0.25,20200504
2020/5/5,0.04,3.25,0.25,20200505
2020/5/6,0.05,3.25,0.25,20200506
2020/5/7,0.05,3.25,0.25,20200507
2020/5/8,0.05,3.25,0.25,20200508
2020/5/9,0.05,3.25,0.25,20200509
2020/5/10,0.05,3.25,0.25,20200510
2020/5/11,0.05,3.25,0.25,20200511
2020/5/12,0.05,3.25,0.25,20200512
2020/5/13,0.05,3.25,0.25,20200513
2020/5/14,0.05,3.25,0.25,20200514
2020/5/15,0.05,3.25,0.25,20200515
2020/5/16,0.05,3.25,0.25,20200516
2020/5/17,0.05,3.25,0.25,20200517
2020/5/18,0.05,3.25,0.25,20200518
2020/5/19,0.05,3.25,0.25,20200519
2020/5/20,0.05,3.25,0.25,20200520
2020/5/21,0.05,3.25,0.25,20200521
2020/5/22,0.05,3.25,0.25,20200522
2020/5/23,0.05,3.25,0.25,20200523
2020/5/24,0.05,3.25,0.25,20200524
2020/5/25,0.05,3.25,0.25,20200525
2020/5/26,0.05,3.25,0.25,20200526
2020/5/27,0.05,3.25,0.25,20200527
2020/5/28,0.05,3.25,0.25,20200528
2020/5/29,0.05,3.25,0.25,20200529
2020/5/30,0.05,3.25,0.25,20200530
2020/5/31,0.05,3.25,0.25,20200531
2020/6/1,0.05,3.25,0.25,20200601
2020/6/2,0.05,3.25,0.25,20200602
2020/6/3,0.05,3.25,0.25,20200603
2020/6/4,0.05,3.25,0.25,20200604
2020/6/5,0.05,3.25,0.25,20200605
2020/6/6,0.05,3.25,0.25,20200606
2020/6/7,0.05,3.25,0.25,20200607
2020/6/8,0.05,3.25,0.25,20200608
2020/6/9,0.05,3.25,0.25,20200609
2020/6/10,0.07,3.25,0.25,20200610
2020/6/11,0.07,3.25,0.25,20200611
2020/6/12,0.07,3.25,0.25,20200612
2020/6/13,0.07,3.25,0.25,20200613
2020/6/14,0.07,3.25,0.25,20200614
2020/6/15,0.07,3.25,0.25,20200615
2020/6/16,0.07,3.25,0.25,20200616
2020/6/17,0.08,3.25,0.25,20200617
2020/6/18,0.08,3.25,0.25,20200618
2020/6/19,0.08,3.25,0.25,20200619
2020/6/20,0.08,3.25,0.25,20200620
2020/6/21,0.08,3.25,0.25,20200621
2020/6/22,0.08,3.25,0.25,20200622
2020/6/23,0.08,3.25,0.25,20200623
2020/6/24,0.09,3.25,0.25,20200624
2020/6/25,0.09,3.25,0.25,20200625
2020/6/26,0.09,3.25,0.25,20200626
2020/6/27,0.09,3.25,0.25,20200627
2020/6/28,0.09,3.25,0.25,20200628
2020/6/29,0.09,3.25,0.25,20200629
2020/6/30,0.09,3.25,0.25,20200630
2020/7/1,0.08,3.25,0.25,20200701
2020/7/2,0.08,3.25,0.25,20200702
2020/7/3,0.08,3.25,0.25,20200703
2020/7/4,0.08,3.25,0.25,20200704
2020/7/5,0.08,3.25,0.25,20200705
2020/7/6,0.08,3.25,0.25,20200706
2020/7/7,0.08,3.25,0.25,20200707
2020/7/8,0.09,3.25,0.25,20200708
2020/7/9,0.09,3.25,0.25,20200709
2020/7/10,0.09,3.25,0.25,20200710
2020/7/11,0.09,3.25,0.25,20200711
2020/7/12,0.09,3.25,0.25,20200712
2020/7/13,0.09,3.25,0.25,20200713
2020/7/14,0.09,3.25,0.25,20200714
2020/7/15,0.09,3.25,0.25,20200715
2020/7/16,0.09,3.25,0.25,20200716
2020/7/17,0.09,3.25,0.25,20200717
2020/7/18,0.09,3.25,0.25,20200718
2020/7/19,0.09,3.25,0.25,20200719
2020/7/20,0.09,3.25,0.25,20200720
2020/7/21,0.09,3.25,0.25,20200721
2020/7/22,0.09,3.25,0.25,20200722
2020/7/23,0.09,3.25,0.25,20200723
2020/7/24,0.09,3.25,0.25,20200724
2020/7/25,0.09,3.25,0.25,20200725
2020/7/26,0.09,3.25,0.25,20200726
2020/7/27,0.09,3.25,0.25,20200727
2020/7/28,0.09,3.25,0.25,20200728
2020/7/29,0.09,3.25,0.25,20200729
2020/7/30,0.09,3.25,0.25,20200730
2020/7/31,0.09,3.25,0.25,20200731
2020/8/1,0.09,3.25,0.25,20200801
2020/8/2,0.09,3.25,0.25,20200802
2020/8/3,0.09,3.25,0.25,20200803
2020/8/4,0.09,3.25,0.25,20200804
2020/8/5,0.1,3.25,0.25,20200805
2020/8/6,0.1,3.25,0.25,20200806
2020/8/7,0.1,3.25,0.25,20200807
2020/8/8,0.1,3.25,0.25,20200808
2020/8/9,0.1,3.25,0.25,20200809
2020/8/10,0.1,3.25,0.25,20200810
2020/8/11,0.1,3.25,0.25,20200811
2020/8/12,0.1,3.25,0.25,20200812
2020/8/13,0.1,3.25,0.25,20200813
2020/8/14,0.1,3.25,0.25,20200814
2020/8/15,0.1,3.25,0.25,20200815
2020/8/16,0.1,3.25,0.25,20200816
2020/8/17,0.1,3.25,0.25,20200817
2020/8/18,0.1,3.25,0.25,20200818
2020/8/19,0.1,3.25,0.25,20200819
2020/8/20,0.1,3.25,0.25,20200820
2020/8/21,0.1,3.25,0.25,20200821
2020/8/22,0.1,3.25,0.25,20200822
2020/8/23,0.1,3.25,0.25,20200823
2020/8/24,0.1,3.25,0.25,20200824
2020/8/25,0.1,3.25,0.25,20200825
2020/8/26,0.09,3.25,0.25,20200826
2020/8/27,0.09,3.25,0.25,20200827
2020/8/28,0.09,3.25,0.25,20200828
2020/8/29,0.09,3.25,0.25,20200829
2020/8/30,0.09,3.25,0.25,20200830
2020/8/31,0.09,3.25,0.25,20200831
2020/9/1,0.09,3.25,0.25,20200901
2020/9/2,0.09,3.25,0.25,20200902
2020/9/3,0.09,3.25,0.25,20200903
2020/9/4,0.09,3.25,0.25,20200904
2020/9/5,0.09,3.25,0.25,20200905
2020/9/6,0.09,3.25,0.25,20200906
2020/9/7,0.09,3.25,0.25,20200907
2020/9/8,0.09,3.25,0.25,20200908
2020/9/9,0.09,3.25,0.25,20200909
2020/9/10,0.09,3.25,0.25,20200910
2020/9/11,0.09,3.25,0.25,20200911
2020/9/12,0.09,3.25,0.25,20200912
2020/9/13,0.09,3.25,0.25,20200913
2020/9/14,0.09,3.25,0.25,20200914
2020/9/15,0.09,3.25,0.25,20200915
2020/9/16,0.09,3.25,0.25,20200916
2020/9/17,0.09,3.25,0.25,20200917
2020/9/18,0.09,3.25,0.25,20200918
2020/9/19,0.09,3.25,0.25,20200919
2020/9/20,0.09,3.25,0.25,20200920
2020/9/21,0.09,3.25,0.25,20200921
2020/9/22,0.09,3.25,0.25,20200922
2020/9/23,0.09,3.25,0.25,20200923
2020/9/24,0.09,3.25,0.25,20200924
2020/9/25,0.09,3.25,0.25,20200925
2020/9/26,0.09,3.25,0.25,20200926
2020/9/27,0.09,3.25,0.25,20200927
2020/9/28,0.09,3.25,0.25,20200928
2020/9/29,0.09,3.25,0.25,20200929
2020/9/30,0.09,3.25,0.25,20200930
2020/10/1,0.09,3.25,0.25,20201001
2020/10/2,0.09,3.25,0.25,20201002
2020/10/3,0.09,3.25,0.25,20201003
2020/10/4,0.09,3.25,0.25,20201004
2020/10/5,0.09,3.25,0.25,20201005
2020/10/6,0.09,3.25,0.25,20201006
2020/10/7,0.09,3.25,0.25,20201007
2020/10/8,0.09,3.25,0.25,20201008
2020/10/9,0.09,3.25,0.25,20201009
2020/10/10,0.09,3.25,0.25,20201010
2020/10/11,0.09,3.25,0.25,20201011
2020/10/12,0.09,3.25,0.25,20201012
2020/10/13,0.09,3.25,0.25,20201013
2020/10/14,0.09,3.25,0.25,20201014
2020/10/15,0.09,3.25,0.25,20201015
2020/10/16,0.09,3.25,0.25,20201016
2020/10/17,0.09,3.25,0.25,20201017
2020/10/18,0.09,3.25,0.25,20201018
2020/10/19,0.09,3.25,0.25,20201019
2020/10/20,0.09,3.25,0.25,20201020
2020/10/21,0.09,3.25,0.25,20201021
2020/10/22,0.09,3.25,0.25,20201022
2020/10/23,0.09,3.25,0.25,20201023
2020/10/24,0.09,3.25,0.25,20201024
2020/10/25,0.09,3.25,0.25,20201025
2020/10/26,0.09,3.25,0.25,20201026
2020/10/27,0.09,3.25,0.25,20201027
2020/10/28,0.09,3.25,0.25,20201028
2020/10/29,0.09,3.25,0.25,20201029
2020/10/30,0.09,3.25,0.25,20201030
2020/10/31,0.09,3.25,0.25,20201031
2020/11/1,0.09,3.25,0.25,20201101
2020/11/2,0.09,3.25,0.25,20201102
2020/11/3,0.09,3.25,0.25,20201103
2020/11/4,0.09,3.25,0.25,20201104
2020/11/5,0.09,3.25,0.25,20201105
2020/11/6,0.09,3.25,0.25,20201106
2020/11/7,0.09,3.25,0.25,20201107
2020/11/8,0.09,3.25,0.25,20201108
2020/11/9,0.09,3.25,0.25,20201109
2020/11/10,0.09,3.25,0.25,20201110
2020/11/11,0.09,3.25,0.25,20201111
2020/11/12,0.09,3.25,0.25,20201112
2020/11/13,0.09,3.25,0.25,20201113
2020/11/14,0.09,3.25,0.25,20201114
2020/11/15,0.09,3.25,0.25,20201115
2020/11/16,0.09,3.25,0.25,20201116
2020/11/17,0.09,3.25,0.25,20201117
2020/11/18,0.09,3.25,0.25,20201118
2020/11/19,0.09,3.25,0.25,20201119
2020/11/20,0.09,3.25,0.25,20201120
2020/11/21,0.09,3.25,0.25,20201121
2020/11/22,0.09,3.25,0.25,20201122
2020/11/23,0.09,3.25,0.25,20201123
2020/11/24,0.09,3.25,0.25,20201124
2020/11/25,0.08,3.25,0.25,20201125
2020/11/26,0.08,3.25,0.25,20201126
2020/11/27,0.08,3.25,0.25,20201127
2020/11/28,0.08,3.25,0.25,20201128
2020/11/29,0.08,3.25,0.25,20201129
2020/11/30,0.08,3.25,0.25,20201130
2020/12/1,0.08,3.25,0.25,20201201
2020/12/2,0.08,3.25,0.25,20201202
2020/12/3,0.08,3.25,0.25,20201203
2020/12/4,0.08,3.25,0.25,20201204
2020/12/5,0.08,3.25,0.25,20201205
2020/12/6,0.08,3.25,0.25,20201206
2020/12/7,0.08,3.25,0.25,20201207
2020/12/8,0.08,3.25,0.25,20201208
2020/12/9,0.09,3.25,0.25,20201209
2020/12/10,0.09,3.25,0.25,20201210
2020/12/11,0.09,3.25,0.25,20201211
2020/12/12,0.09,3.25,0.25,20201212
2020/12/13,0.09,3.25,0.25,20201213
2020/12/14,0.09,3.25,0.25,20201214
2020/12/15,0.09,3.25,0.25,20201215
2020/12/16,0.09,3.25,0.25,20201216
2020/12/17,0.09,3.25,0.25,20201217
2020/12/18,0.09,3.25,0.25,20201218
2020/12/19,0.09,3.25,0.25,20201219
2020/12/20,0.09,3.25,0.25,20201220
2020/12/21,0.09,3.25,0.25,20201221
2020/12/22,0.09,3.25,0.25,20201222
2020/12/23,0.09,3.25,0.25,20201223
2020/12/24,0.09,3.25,0.25,20201224
2020/12/25,0.09,3.25,0.25,20201225
2020/12/26,0.09,3.25,0.25,20201226
2020/12/27,0.09,3.25,0.25,20201227
2020/12/28,0.09,3.25,0.25,20201228
2020/12/29,0.09,3.25,0.25,20201229
2020/12/30,0.09,3.25,0.25,20201230
2020/12/31,0.09,3.25,0.25,20201231
2021/1/1,0.09,3.25,0.25,20210101
2021/1/2,0.09,3.25,0.25,20210102
2021/1/3,0.09,3.25,0.25,20210103
2021/1/4,0.09,3.25,0.25,20210104
2021/1/5,0.09,3.25,0.25,20210105
2021/1/6,0.09,3.25,0.25,20210106
2021/1/7,0.09,3.25,0.25,20210107
2021/1/8,0.09,3.25,0.25,20210108
2021/1/9,0.09,3.25,0.25,20210109
2021/1/10,0.09,3.25,0.25,20210110
2021/1/11,0.09,3.25,0.25,20210111
2021/1/12,0.09,3.25,0.25,20210112
2021/1/13,0.09,3.25,0.25,20210113
2021/1/14,0.09,3.25,0.25,20210114
2021/1/15,0.09,3.25,0.25,20210115
2021/1/16,0.09,3.25,0.25,20210116
2021/1/17,0.09,3.25,0.25,20210117
2021/1/18,0.09,3.25,0.25,20210118
2021/1/19,0.09,3.25,0.25,20210119
2021/1/20,0.09,3.25,0.25,20210120
2021/1/21,0.09,3.25,0.25,20210121
2021/1/22,0.09,3.25,0.25,20210122
2021/1/23,0.09,3.25,0.25,20210123
2021/1/24,0.09,3.25,0.25,20210124
2021/1/25,0.09,3.25,0.25,20210125
2021/1/26,0.09,3.25,0.25,20210126
2021/1/27,0.08,3.25,0.25,20210127
2021/1/28,0.08,3.25,0.25,20210128
2021/1/29,0.08,3.25,0.25,20210129
2021/1/30,0.08,3.25,0.25,20210130
2021/1/31,0.08,3.25,0.25,20210131
2021/2/1,0.08,3.25,0.25,20210201
2021/2/2,0.08,3.25,0.25,20210202
2021/2/3,0.07,3.25,0.25,20210203
2021/2/4,0.07,3.25,0.25,20210204
2021/2/5,0.07,3.25,0.25,20210205
2021/2/6,0.07,3.25,0.25,20210206
2021/2/7,0.07,3.25,0.25,20210207
2021/2/8,0.07,3.25,0.25,20210208
2021/2/9,0.07,3.25,0.25,20210209
2021/2/10,0.08,3.25,0.25,20210210
2021/2/11,0.08,3.25,0.25,20210211
2021/2/12,0.08,3.25,0.25,20210212
2021/2/13,0.08,3.25,0.25,20210213
2021/2/14,0.08,3.25,0.25,20210214
2021/2/15,0.08,3.25,0.25,20210215
2021/2/16,0.08,3.25,0.25,20210216
2021/2/17,0.08,3.25,0.25,20210217
2021/2/18,0.08,3.25,0.25,20210218
2021/2/19,0.08,3.25,0.25,20210219
2021/2/20,0.08,3.25,0.25,20210220
2021/2/21,0.08,3.25,0.25,20210221
2021/2/22,0.08,3.25,0.25,20210222
2021/2/23,0.08,3.25,0.25,20210223
2021/2/24,0.07,3.25,0.25,20210224
2021/2/25,0.07,3.25,0.25,20210225
2021/2/26,0.07,3.25,0.25,20210226
2021/2/27,0.07,3.25,0.25,20210227
2021/2/28,0.07,3.25,0.25,20210228
2021/3/1,0.07,3.25,0.25,20210301
2021/3/2,0.07,3.25,0.25,20210302
2021/3/3,0.07,3.25,0.25,20210303
2021/3/4,0.07,3.25,0.25,20210304
2021/3/5,0.07,3.25,0.25,20210305
2021/3/6,0.07,3.25,0.25,20210306
2021/3/7,0.07,3.25,0.25,20210307
2021/3/8,0.07,3.25,0.25,20210308
2021/3/9,0.07,3.25,0.25,20210309
2021/3/10,0.07,3.25,0.25,20210310
2021/3/11,0.07,3.25,0.25,20210311
2021/3/12,0.07,3.25,0.25,20210312
2021/3/13,0.07,3.25,0.25,20210313
2021/3/14,0.07,3.25,0.25,20210314
2021/3/15,0.07,3.25,0.25,20210315
2021/3/16,0.07,3.25,0.25,20210316
2021/3/17,0.07,3.25,0.25,20210317
2021/3/18,0.07,3.25,0.25,20210318
2021/3/19,0.07,3.25,0.25,20210319
2021/3/20,0.07,3.25,0.25,20210320
2021/3/21,0.07,3.25,0.25,20210321
2021/3/22,0.07,3.25,0.25,20210322
2021/3/23,0.07,3.25,0.25,20210323
2021/3/24,0.07,3.25,0.25,20210324
2021/3/25,0.07,3.25,0.25,20210325
2021/3/26,0.07,3.25,0.25,20210326
2021/3/27,0.07,3.25,0.25,20210327
2021/3/28,0.07,3.25,0.25,20210328
2021/3/29,0.07,3.25,0.25,20210329
2021/3/30,0.07,3.25,0.25,20210330
2021/3/31,0.07,3.25,0.25,20210331
2021/4/1,0.07,3.25,0.25,20210401
2021/4/2,0.07,3.25,0.25,20210402
2021/4/3,0.07,3.25,0.25,20210403
2021/4/4,0.07,3.25,0.25,20210404
2021/4/5,0.07,3.25,0.25,20210405
2021/4/6,0.07,3.25,0.25,20210406
2021/4/7,0.07,3.25,0.25,20210407
2021/4/8,0.07,3.25,0.25,20210408
2021/4/9,0.07,3.25,0.25,20210409
2021/4/10,0.07,3.25,0.25,20210410
2021/4/11,0.07,3.25,0.25,20210411
2021/4/12,0.07,3.25,0.25,20210412
2021/4/13,0.07,3.25,0.25,20210413
2021/4/14,0.07,3.25,0.25,20210414
2021/4/15,0.07,3.25,0.25,20210415
2021/4/16,0.07,3.25,0.25,20210416
2021/4/17,0.07,3.25,0.25,20210417
2021/4/18,0.07,3.25,0.25,20210418
2021/4/19,0.07,3.25,0.25,20210419
2021/4/20,0.07,3.25,0.25,20210420
2021/4/21,0.07,3.25,0.25,20210421
2021/4/22,0.07,3.25,0.25,20210422
2021/4/23,0.07,3.25,0.25,20210423
2021/4/24,0.07,3.25,0.25,20210424
2021/4/25,0.07,3.25,0.25,20210425
2021/4/26,0.07,3.25,0.25,20210426
2021/4/27,0.07,3.25,0.25,20210427
2021/4/28,0.07,3.25,0.25,20210428
2021/4/29,0.07,3.25,0.25,20210429
2021/4/30,0.07,3.25,0.25,20210430
2021/5/1,0.07,3.25,0.25,20210501
2021/5/2,0.07,3.25,0.25,20210502
2021/5/3,0.07,3.25,0.25,20210503
2021/5/4,0.07,3.25,0.25,20210504
2021/5/5,0.06,3.25,0.25,20210505
2021/5/6,0.06,3.25,0.25,20210506
2021/5/7,0.06,3.25,0.25,20210507
2021/5/8,0.06,3.25,0.25,20210508
2021/5/9,0.06,3.25,0.25,20210509
2021/5/10,0.06,3.25,0.25,20210510
2021/5/11,0.06,3.25,0.25,20210511
2021/5/12,0.06,3.25,0.25,20210512
2021/5/13,0.06,3.25,0.25,20210513
2021/5/14,0.06,3.25,0.25,20210514
2021/5/15,0.06,3.25,0.25,20210515
2021/5/16,0.06,3.25,0.25,20210516
2021/5/17,0.06,3.25,0.25,20210517
2021/5/18,0.06,3.25,0.25,20210518
2021/5/19,0.06,3.25,0.25,20210519
2021/5/20,0.06,3.25,0.25,20210520
2021/5/21,0.06,3.25,0.25,20210521
2021/5/22,0.06,3.25,0.25,20210522
2021/5/23,0.06,3.25,0.25,20210523
2021/5/24,0.06,3.25,0.25,20210524
2021/5/25,0.06,3.25,0.25,20210525
2021/5/26,0.06,3.25,0.25,20210526
2021/5/27,0.06,3.25,0.25,20210527
2021/5/28,0.06,3.25,0.25,20210528
2021/5/29,0.06,3.25,0.25,20210529
2021/5/30,0.06,3.25,0.25,20210530
2021/5/31,0.06,3.25,0.25,20210531
2021/6/1,0.06,3.25,0.25,20210601
2021/6/2,0.05,3.25,0.25,20210602
2021/6/3,0.05,3.25,0.25,20210603
2021/6/4,0.05,3.25,0.25,20210604
2021/6/5,0.05,3.25,0.25,20210605
2021/6/6,0.05,3.25,0.25,20210606
2021/6/7,0.05,3.25,0.25,20210607
2021/6/8,0.05,3.25,0.25,20210608
2021/6/9,0.06,3.25,0.25,20210609
2021/6/10,0.06,3.25,0.25,20210610
2021/6/11,0.06,3.25,0.25,20210611
2021/6/12,0.06,3.25,0.25,20210612
2021/6/13,0.06,3.25,0.25,20210613
2021/6/14,0.06,3.25,0.25,20210614
2021/6/15,0.06,3.25,0.25,20210615
2021/6/16,0.06,3.25,0.25,20210616
2021/6/17,0.06,3.25,0.25,20210617
2021/6/18,0.06,3.25,0.25,20210618
2021/6/19,0.06,3.25,0.25,20210619
2021/6/20,0.06,3.25,0.25,20210620
2021/6/21,0.06,3.25,0.25,20210621
2021/6/22,0.06,3.25,0.25,20210622
2021/6/23,0.1,3.25,0.25,20210623
2021/6/24,0.1,3.25,0.25,20210624
2021/6/25,0.1,3.25,0.25,20210625
2021/6/26,0.1,3.25,0.25,20210626
2021/6/27,0.1,3.25,0.25,20210627
2021/6/28,0.1,3.25,0.25,20210628
2021/6/29,0.1,3.25,0.25,20210629
2021/6/30,0.1,3.25,0.25,20210630
2021/7/1,0.1,3.25,0.25,20210701
2021/7/2,0.1,3.25,0.25,20210702
2021/7/3,0.1,3.25,0.25,20210703
2021/7/4,0.1,3.25,0.25,20210704
2021/7/5,0.1,3.25,0.25,20210705
2021/7/6,0.1,3.25,0.25,20210706
2021/7/7,0.1,3.25,0.25,20210707
2021/7/8,0.1,3.25,0.25,20210708
2021/7/9,0.1,3.25,0.25,20210709
2021/7/10,0.1,3.25,0.25,20210710
2021/7/11,0.1,3.25,0.25,20210711
2021/7/12,0.1,3.25,0.25,20210712
2021/7/13,0.1,3.25,0.25,20210713
2021/7/14,0.1,3.25,0.25,20210714
2021/7/15,0.1,3.25,0.25,20210715
2021/7/16,0.1,3.25,0.25,20210716
2021/7/17,0.1,3.25,0.25,20210717
2021/7/18,0.1,3.25,0.25,20210718
2021/7/19,0.1,3.25,0.25,20210719
2021/7/20,0.1,3.25,0.25,20210720
2021/7/21,0.1,3.25,0.25,20210721
2021/7/22,0.1,3.25,0.25,20210722
2021/7/23,0.1,3.25,0.25,20210723
2021/7/24,0.1,3.25,0.25,20210724
2021/7/25,0.1,3.25,0.25,20210725
2021/7/26,0.1,3.25,0.25,20210726
2021/7/27,0.1,3.25,0.25,20210727
2021/7/28,0.1,3.25,0.25,20210728
2021/7/29,0.1,3.25,0.25,20210729
2021/7/30,0.1,3.25,0.25,20210730
2021/7/31,0.1,3.25,0.25,20210731
2021/8/1,0.1,3.25,0.25,20210801
2021/8/2,0.1,3.25,0.25,20210802
2021/8/3,0.1,3.25,0.25,20210803
2021/8/4,0.09,3.25,0.25,20210804
2021/8/5,0.09,3.25,0.25,20210805
2021/8/6,0.09,3.25,0.25,20210806
2021/8/7,0.09,3.25,0.25,20210807
2021/8/8,0.09,3.25,0.25,20210808
2021/8/9,0.09,3.25,0.25,20210809
2021/8/10,0.09,3.25,0.25,20210810
2021/8/11,0.1,3.25,0.25,20210811
2021/8/12,0.1,3.25,0.25,20210812
2021/8/13,0.1,3.25,0.25,20210813
2021/8/14,0.1,3.25,0.25,20210814
2021/8/15,0.1,3.25,0.25,20210815
2021/8/16,0.1,3.25,0.25,20210816
2021/8/17,0.1,3.25,0.25,20210817
2021/8/18,0.1,3.25,0.25,20210818
2021/8/19,0.1,3.25,0.25,20210819
2021/8/20,0.1,3.25,0.25,20210820
2021/8/21,0.1,3.25,0.25,20210821
2021/8/22,0.1,3.25,0.25,20210822
2021/8/23,0.1,3.25,0.25,20210823
2021/8/24,0.1,3.25,0.25,20210824
2021/8/25,0.09,3.25,0.25,20210825
2021/8/26,0.09,3.25,0.25,20210826
2021/8/27,0.09,3.25,0.25,20210827
2021/8/28,0.09,3.25,0.25,20210828
2021/8/29,0.09,3.25,0.25,20210829
2021/8/30,0.09,3.25,0.25,20210830
2021/8/31,0.09,3.25,0.25,20210831
2021/9/1,0.08,3.25,0.25,20210901
2021/9/2,0.08,3.25,0.25,20210902
2021/9/3,0.08,3.25,0.25,20210903
2021/9/4,0.08,3.25,0.25,20210904
2021/9/5,0.08,3.25,0.25,20210905
2021/9/6,0.08,3.25,0.25,20210906
2021/9/7,0.08,3.25,0.25,20210907
2021/9/8,0.08,3.25,0.25,20210908
2021/9/9,0.08,3.25,0.25,20210909
2021/9/10,0.08,3.25,0.25,20210910
2021/9/11,0.08,3.25,0.25,20210911
2021/9/12,0.08,3.25,0.25,20210912
2021/9/13,0.08,3.25,0.25,20210913
2021/9/14,0.08,3.25,0.25,20210914
2021/9/15,0.08,3.25,0.25,20210915
2021/9/16,0.08,3.25,0.25,20210916
2021/9/17,0.08,3.25,0.25,20210917
2021/9/18,0.08,3.25,0.25,20210918
2021/9/19,0.08,3.25,0.25,20210919
2021/9/20,0.08,3.25,0.25,20210920
2021/9/21,0.08,3.25,0.25,20210921
2021/9/22,0.08,3.25,0.25,20210922
2021/9/23,0.08,3.25,0.25,20210923
2021/9/24,0.08,3.25,0.25,20210924
2021/9/25,0.08,3.25,0.25,20210925
2021/9/26,0.08,3.25,0.25,20210926
2021/9/27,0.08,3.25,0.25,20210927
2021/9/28,0.08,3.25,0.25,20210928
2021/9/29,0.08,3.25,0.25,20210929
2021/9/30,0.08,3.25,0.25,20210930
2021/10/1,0.08,3.25,0.25,20211001
2021/10/2,0.08,3.25,0.25,20211002
2021/10/3,0.08,3.25,0.25,20211003
2021/10/4,0.08,3.25,0.25,20211004
2021/10/5,0.08,3.25,0.25,20211005
2021/10/6,0.08,3.25,0.25,20211006
2021/10/7,0.08,3.25,0.25,20211007
2021/10/8,0.08,3.25,0.25,20211008
2021/10/9,0.08,3.25,0.25,20211009
2021/10/10,0.08,3.25,0.25,20211010
2021/10/11,0.08,3.25,0.25,20211011
2021/10/12,0.08,3.25,0.25,20211012
2021/10/13,0.08,3.25,0.25,20211013
2021/10/14,0.08,3.25,0.25,20211014
2021/10/15,0.08,3.25,0.25,20211015
2021/10/16,0.08,3.25,0.25,20211016
2021/10/17,0.08,3.25,0.25,20211017
2021/10/18,0.08,3.25,0.25,20211018
2021/10/19,0.08,3.25,0.25,20211019
2021/10/20,0.08,3.25,0.25,20211020
2021/10/21,0.08,3.25,0.25,20211021
2021/10/22,0.08,3.25,0.25,20211022
2021/10/23,0.08,3.25,0.25,20211023
